Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A32488	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32489	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
A32490	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
A32491	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32492	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
A32493	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
A32494	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A32495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
A32496	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
A32497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32498	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
A32499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A32500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
D01002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01003	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1
D01004	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
D01005	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1
D01006	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
D01007	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
D01008	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1
D01009	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D01010	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D01018	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D01019	1	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
D01020	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
D01021	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0
D01022	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
D01023	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
D01024	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01025	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01072	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
D01073	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
D01074	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01075	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01089	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
D01090	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
D01091	1	1	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0
D01092	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
D01117	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
D01118	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
D01119	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D01120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D01121	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
D01122	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D01123	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D01129	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
D01130	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
D01131	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
D01132	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D01133	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D01134	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01135	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D01136	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D01137	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01138	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
D01150	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D01151	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D01152	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
D01153	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
D01154	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D01155	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
D02001	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D02002	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0
D02003	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D02004	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
D02005	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D02006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D02007	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
D02008	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D02009	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D02010	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
D02011	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
D02012	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D02043	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
D02044	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D02045	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0
D02046	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0
D02059	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
D02060	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
D02061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D02062	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D03002	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
D03003	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0
D03004	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0
D03005	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
D03006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D03016	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
D03017	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0
D03018	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
D03019	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D03025	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
D03026	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0
D03027	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D03028	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
D03029	1	1	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0
E01010	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0
E01011	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01012	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
E01016	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E01017	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01041	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E01042	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01043	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
E01046	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01047	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
E01048	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0
E01049	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0
E01057	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E01058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E01062	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
E01063	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1
E01064	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
E01066	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E01067	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E01068	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01085	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
E01086	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
E01087	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01088	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E01089	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01090	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01095	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
E01096	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01097	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01123	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
E01124	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1
E01125	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E01131	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
E01133	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0
E01134	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
E01135	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01136	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1
E01137	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01138	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
E01139	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
E01140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
E01141	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
E01144	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E01145	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
E01148	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
E01149	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
E01150	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
E01151	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
E01153	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01154	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
E01155	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
E01156	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1
E01157	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
E01158	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
E01160	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
E01161	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E01162	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
E01164	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
E01165	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
E01166	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
E01167	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
E01168	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
E01169	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0
E01170	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E02077	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E02078	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0
E02079	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0
E02080	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
E02081	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
E02082	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
E02083	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0
E02084	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E02085	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E02086	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E02087	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
E02088	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E02089	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
E02090	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
E02091	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
E02092	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E02093	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
E02094	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
E02119	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E02120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E03001	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E03002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E03021	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
E03022	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E03023	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E03024	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E03034	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
E03035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E03036	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E03043	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E03044	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
E03056	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
E03062	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
E03075	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E03083	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E03084	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
E03085	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0
E03086	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E03087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
E04003	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E04004	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0
E04005	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E04006	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
E04007	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E04009	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
E04010	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E04011	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E04017	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E04018	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E04055	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
E04056	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
E04057	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E04058	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E04059	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
E04060	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E04061	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
E04065	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E04068	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E04069	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E04073	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0
E04074	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E04093	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
E04094	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0
E04095	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
E04116	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E04117	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
E04135	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E04136	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E04150	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E04159	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
E05006	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
E05007	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
E05008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E05009	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E05038	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
E05041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1
E05057	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
E05058	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
E05065	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
E05075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E05077	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
E05078	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
E05086	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E05091	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E05092	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
E05093	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E05095	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0
E05100	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
E05103	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E05109	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
E05110	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1
E05114	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E05117	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E05123	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0
E05128	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
E05132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E05134	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E05135	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E05137	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E05138	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E05144	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E05147	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E05149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E05150	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
E05151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E05152	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0
E05153	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E06001	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E06002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E06021	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
E06034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E06035	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1
E06037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E06051	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
E06066	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E06072	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0
E06073	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1
E06074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E06080	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
E06081	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0
E06082	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0
E06090	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
E06096	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E07024	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E07041	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
E07042	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0
E07043	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
E07090	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E07091	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E07097	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E07098	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
E07127	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
E07139	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E07140	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
E07141	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E07146	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
E07147	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E07148	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
E07155	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
E07156	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
E07160	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
E07161	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0
E07169	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E07170	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
E07171	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0
E07174	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0
E07175	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
E07176	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
E07192	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
E07245	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
E07246	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
E07247	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
